title,link,domain,published_date,topic
Qatar 2022 World Cup Qualifier Postponement Shows FIFA Should Change Soccer Schedule,https://www.forbes.com/sites/steveprice/2020/08/12/qatar-2022-world-cup-qualifier-postponement-shows-fifa-should-change-soccer-schedule/,forbes.com,2020-08-12 12:39:00,SPORTS
"US freezes assets of adviser to Emmerson Mnangagwa, saying he is corrupt",https://www.businesslive.co.za/bd/world/africa/2020-08-05-us-freezes-assets-of-adviser-to-emmerson-mnangagwa-saying-he-is-corrupt/,businesslive.co.za,2020-08-05 15:21:00,WORLD
Directorate change London Stock Exchange:ADM,https://www.globenewswire.com/news-release/2020/08/12/2076884/0/en/Directorate-change.html,globenewswire.com,2020-08-12 06:05:00,BUSINESS
This fan-made Rainbow Six Siege tool lets you check username availability,https://www.pcgamesn.com/rainbow-six-siege/username,pcgamesn.com,2020-08-07 16:20:00,TECHNOLOGY
Ellen DeGeneres most painful interviews analysed by body language expert,https://metro.co.uk/2020/08/06/ellen-degeneres-tactics-exposed-body-language-expert-devours-comics-uncomfortable-interviews-ariana-grande-dakota-johnson-13094643/,metro.co.uk,2020-08-06 17:21:00,ENTERTAINMENT
"For a second straight day, no new local COVID-19 cases",https://www.kitchenertoday.com/coronavirus-covid-19-local-news/for-a-second-straight-day-no-new-local-covid-19-cases-2618008,kitchenertoday.com,2020-08-06 14:52:00,HEALTH
Sanjay Dutt visits Mumbai hospital after cancer diagnosis,https://www.geo.tv/latest/303047-sanjay-dutt-visits-mumbai-hospital-after-cancer-diagnosis,geo.tv,2020-08-16 12:55:07,ENTERTAINMENT
NSW Premier Gladys Berejiklian apologises 'unreservedly' over Ruby Princess mistakes that led to coronavirus outbreak,https://www.abc.net.au/news/2020-08-17/berejiklian-apologises-for-ruby-princess-coronavirus-handling/12564830,abc.net.au,2020-08-17 01:17:00,WORLD
"362 more COVID-19 cases, 4 deaths reported in Utah Tuesday",https://www.ksl.com/article/50005042/362-more-covid-19-cases-4-deaths-reported-in-utah-tuesday,ksl.com,2020-08-11 19:09:27,HEALTH
Liverpool transfer 'anxiety' remains but Philippe Coutinho has never been answer,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-transfer-news-coutinho-sarr-18748617,liverpoolecho.co.uk,2020-08-12 04:00:00,SPORTS
Mark McGowan urges Scott Morrison to back fresh trial in WA's coronavirus border fight with Clive Palmer,https://www.abc.net.au/news/2020-08-06/wa-premier-urges-pm-to-back-new-trial-in-clive-palmer-border-row/12529014,abc.net.au,2020-08-06 01:52:00,NATION
2021 Audi A4 pricing and specs,https://www.caradvice.com.au/871324/2020-audi-a4-pricing-and-specs/,caradvice.com.au,2020-08-06 14:01:00,BUSINESS
YPF S.A. (YPF) Q2 2020 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2020/08/12/ypf-sa-ypf-q2-2020-earnings-call-transcript/,fool.com,2020-08-12 08:31:05,BUSINESS
'Impossible dream': Kamala Harris inspires in father's Jamaica,https://www.deccanherald.com/international/world-news-politics/impossible-dream-kamala-harris-inspires-in-fathers-jamaica-872730.html,deccanherald.com,2020-08-13 04:47:32,WORLD
Salarius Pharmaceuticals to Report Second Quarter 2020 Financial Results,https://www.globenewswire.com/news-release/2020/08/05/2073383/0/en/Salarius-Pharmaceuticals-to-Report-Second-Quarter-2020-Financial-Results.html,globenewswire.com,2020-08-05 13:30:00,BUSINESS
"BBNaija 2020: What Nigerians are saying about Laycon, Kiddwaya, Erica love triangle",https://dailypost.ng/2020/08/11/bbnaija-2020-what-nigerians-are-saying-about-laycon-kiddwaya-erica-love-triangle/,dailypost.ng,2020-08-11 09:39:41,ENTERTAINMENT
Tencent to merge Huya and Douyu in gaming streaming giant,https://technode.com/2020/08/06/tencent-merge-huya-douyu-gaming-streaming-giant/,technode.com,2020-08-06 05:07:00,BUSINESS
"Rashford, Pulisic, Grealish battle for Premier League Young Player of the Year",https://dailypost.ng/2020/08/07/rashford-pulisic-grealish-battle-for-premier-league-young-player-of-the-year/,dailypost.ng,2020-08-07 11:46:55,SPORTS
"More Social Media Use, More Fake COVID News",https://consumer.healthday.com/infectious-disease-information-21/coronavirus-1008/more-social-media-use-more-fake-covid-news-760060.html,consumer.healthday.com,2020-08-05 13:10:36,HEALTH
LinkedIn Sells SlideShare to Scribd,https://www.searchenginejournal.com/linkedin-sells-slideshare-to-scribd/377364/,searchenginejournal.com,2020-08-13 03:04:01,TECHNOLOGY
Stocks Briefly Erase Pandemic Losses; Oil Rallies: Markets Wrap,https://www.bloombergquint.com/markets/u-s-stock-rally-fades-gold-slides-bonds-fall-markets-wrap,bloombergquint.com,2020-08-12 19:25:00,BUSINESS
BTS smash record for best-selling album in South Korea with Map of the Soul: 7,https://www.guinnessworldrecords.com/news/2020/8/bts-smash-record-for-best-selling-album-in-south-korea-with-map-of-the-soul-7-625912,guinnessworldrecords.com,2020-08-06 12:52:02,ENTERTAINMENT
Goodness. We've just learnt some bombshells about Bachelor in Paradise's Glenn and Alisha.,https://www.mamamia.com.au/are-alisha-and-glenn-still-together/,mamamia.com.au,2020-08-07 01:56:58,ENTERTAINMENT
"Anxiety, tears and empty streets: How coronavirus exploded among Latinx residents in Oakland’s Fruitvale district",https://www.mercurynews.com/2020/08/09/coronavirus-exploded-latinx-residents-oakland-fruitvale/,mercurynews.com,2020-08-09 13:00:00,HEALTH
Qatar Airways Flying 23 Weekly Flights To Australia With Adelaide Resumption,https://simpleflying.com/qatar-airways-adelaide-resumption/,simpleflying.com,2020-08-10 00:01:20,BUSINESS
Coronavirus: Kiwis encouraged to buy or make their own face masks,https://www.stuff.co.nz/national/health/coronavirus/300083878/coronavirus-kiwis-encouraged-to-buy-or-make-their-own-face-masks,stuff.co.nz,2020-08-16 22:19:00,NATION
Outlander Producer Details How The Show Plans To Continue One Connective Thread In Season 6,https://www.cinemablend.com/television/2552637/outlander-producer-details-how-the-show-plans-to-continue-one-connective-thread-in-season-6,cinemablend.com,2020-08-17 18:17:00,ENTERTAINMENT
UAE's Phase III COVID-19 inactivated vaccine trial achieves milestone of 15000 vaccinated volunteers,https://www.gulftoday.ae/news/2020/08/13/uae-s-phase-iii-covid-19-inactivated-vaccine-trial-achieves-milestone-of-15000-vaccinated-volunteers,gulftoday.ae,2020-08-13 10:30:31,HEALTH
"3 Dimensional Modeling Software Market Report Expected Massive Growth by 2020-2026 | Graphisoft, Autodesk, PTC Inc., Siemens PLM Software, Dassault Systemes",https://bulletinline.com/2020/08/16/3-dimensional-modeling-software-market-report-expected-massive-growth-by-2020-2026-graphisoft-autodesk-ptc-inc-siemens-plm-software-dassault-systemes/,bulletinline.com,2020-08-16 15:59:00,BUSINESS
New WhatsApp feature lets you “mute always” group chats you secretly want to leave,https://www.thesun.ie/tech/5738697/new-whatsapp-feature-mute-always/,thesun.ie,2020-08-03 16:43:30,TECHNOLOGY
"If COVID-19 saliva tests are game-changers, did Big Ten and Pac-12 act too soon in canceling fall football?",https://sports.yahoo.com/if-covid-19-saliva-tests-are-game-changers-did-big-ten-and-pac-12-act-too-soon-in-cancelling-fall-football-225350872.html,sports.yahoo.com,2020-08-15 22:53:00,BUSINESS
Watch Lindsey Buckingham sing for first time since undergoing heart surgery,https://www.nme.com/news/music/lindsey-buckingham-sings-for-first-time-since-undergoing-heart-surgery-2724789,nme.com,2020-08-10 17:24:00,ENTERTAINMENT
Frances scientific council warns it risks losing control of coronavirus,https://www.geo.tv/latest/301221-france-risks-losing-control-of-coronavirus-science-council,geo.tv,2020-08-04 15:26:07,WORLD
NASA and SpaceX target October 23 for first operational astronaut launch,https://au.news.yahoo.com/nasa-spacex-target-october-23-185549242.html,au.news.yahoo.com,2020-08-14 18:55:00,SCIENCE
Ireland to return €5.5m Abacha loot,https://punchng.com/ireland-to-return-e5-5m-abacha-loot/,punchng.com,2020-08-14 18:34:29,WORLD
Mahesh Babu fans turn birthday wishes into worldwide trend with 60 million tweets,https://www.thenewsminute.com/article/mahesh-babu-fans-turn-birthday-wishes-worldwide-trend-60-million-tweets-130459,thenewsminute.com,2020-08-10 12:52:15,ENTERTAINMENT
Cystoscopes (General Surgery) - Global Market Analysis and Forecast Model (COVID-19 market impact),http://www.globenewswire.com/news-release/2020/08/07/2075246/0/en/Cystoscopes-General-Surgery-Global-Market-Analysis-and-Forecast-Model-COVID-19-market-impact.html,globenewswire.com,2020-08-07 22:07:00,BUSINESS
Best beaches within a two-hour drive of Manchester,https://www.manchestereveningnews.co.uk/whats-on/whats-on-news/best-beaches-within-two-hour-18730055,manchestereveningnews.co.uk,2020-08-07 07:22:00,NATION
Malaysia jails Indian national linked to fresh COVID-19 outbreak,https://www.channelnewsasia.com/news/asia/covid-19-malaysia-jails-indian-man-kedah-restaurant-outbreak-13018012,channelnewsasia.com,2020-08-13 09:27:44,NATION
Coronavirus: Local lockdown in Aberdeen as Covid cluster grows,https://www.bbc.co.uk/news/uk-scotland-53666665,bbc.co.uk,2020-08-05 12:56:15,NATION
Low infection rates show children's 'limited role' in pandemic - study,https://www.breakingnews.ie/world/low-infection-rates-show-childrens-limited-role-in-pandemic-study-1013919.html,breakingnews.ie,2020-08-13 06:07:54,HEALTH
"Scientists Identify Potential Drug Candidate Against Covid-19, Stops Virus from Replicating in Host Cells",https://sg.news.yahoo.com/scientists-identify-ebselen-potential-drug-084100223.html,sg.news.yahoo.com,2020-08-15 08:41:00,HEALTH
Coronavirus: Derbyshire spike 'linked to Greater Manchester',https://www.bbc.co.uk/news/uk-england-derbyshire-53685285,bbc.co.uk,2020-08-06 17:28:22,NATION
16 police officers arrested at OR Tambo drug bust to appear in court,https://ewn.co.za/2020/08/11/16-police-officers-arrested-at-or-tambo-drug-bust-to-appear-in-court,ewn.co.za,2020-08-11 09:20:04,NATION
Darwin double header to headline bumper Round 13 fixture,https://www.sen.com.au/news/2020/08/06/darwin-double-header-to-headline-bumper-round-13/,sen.com.au,2020-08-06 03:22:31,SPORTS
David Seymour says second Covid-19 lockdown not the answer and it's time to 'learn to live with it',https://www.tvnz.co.nz/one-news/new-zealand/david-seymour-says-second-covid-19-lockdown-not-answer-and-its-time-learn-live,tvnz.co.nz,2020-08-14 05:05:27,NATION
Adios El Mago! Silva leaves as Man City's greatest ever player,https://www.goal.com/en/news/adios-el-mago-silva-leaves-as-man-citys-greatest-ever-player/zvxnk6qe7mua1qfav8ag2zno1,goal.com,2020-08-17 16:00:00,SPORTS
TikTok flooded with videos of people churning butter during lockdown,https://www.news.com.au/lifestyle/food/eat/tiktok-flooded-with-videos-of-people-churning-butter-during-lockdown/news-story/ee82d0577b736636d94332ad6f30eefd,news.com.au,2020-08-07 06:16:17,ENTERTAINMENT
New Jersey police shut down 'pop-up' house party with 300 attendees,https://nypost.com/2020/08/09/nj-police-shutdown-pop-up-house-party-hosting-300-people/,nypost.com,2020-08-10 03:56:00,NATION
PlayStation 5: Take-Two CEO Comments on Next-Gen Game Prices,https://www.essentiallysports.com/playstation-5-take-two-ceo-comments-on-next-gen-game-prices-news-esports/,essentiallysports.com,2020-08-06 05:41:54,TECHNOLOGY
Solved: Modern Warfare Warzone Server Error 8192 11.08 -  THEGAMEROOF,https://thegameroof.com/solved-modern-warfare-warzone-server-error-8192-11-08/,thegameroof.com,2020-08-11 19:40:47,TECHNOLOGY
Ake moves to City on a five-year deal,https://www.rte.ie/sport/soccer/2020/0805/1157566-ake-moves-to-city-on-a-five-year-deal/,rte.ie,2020-08-05 19:38:32,SPORTS
"Uma Bharti Attends Ayodhya Ram Temple Event After Saying ""Will Stay Away""",https://www.ndtv.com/india-news/uma-bharti-attends-ayodhya-ram-temple-event-after-saying-will-stay-away-2274406,ndtv.com,2020-08-05 05:44:29,NATION
Belgian virus cases in intensive care double in month - The Jakarta Post,https://www.thejakartapost.com/news/2020/08/03/belgian-virus-cases-in-intensive-care-double-in-month.html,thejakartapost.com,2020-08-03 11:30:00,WORLD
Crack open the Warzone Boneyard bunker code and see the Call of Duty 2020 day 2 tease,https://www.gamesradar.com/warzone-bonyard-bunker/,gamesradar.com,2020-08-17 15:10:00,TECHNOLOGY
Fraser Health warns of COVID-19 exposure at Metro Vancouver hookah lounge,https://www.vancouverisawesome.com/vancouver-news/fraser-health-covid-19-exposure-vancouver-hookah-lounge-2615501,vancouverisawesome.com,2020-08-06 00:53:00,HEALTH
ByteDance takes step toward entering online stock broking in Hong Kong,https://www.saltwire.com/business/reuters/bytedance-takes-step-toward-entering-online-stock-broking-in-hong-kong-483390/,saltwire.com,2020-08-10 12:44:10,TECHNOLOGY
Liverpool fans send message to Dejan Lovren after dream debut for Zenit Saint Petersburg,https://www.liverpoolecho.co.uk/sport/football/football-news/dejan-lovren-liverpool-zent-debut-18737921,liverpoolecho.co.uk,2020-08-08 10:29:00,SPORTS
Wachowski sisters finally confirm what The Matrix was about all along,https://www.indy100.com/article/wachowski-sisters-the-matrix-transgender-film-9658956,indy100.com,2020-08-07 08:45:00,ENTERTAINMENT
How to download Microsoft Office 365 for free,https://www.thebulletintime.com/news/how-to-download-microsoft-office-365-for-free/,thebulletintime.com,2020-08-04 00:31:00,TECHNOLOGY
SolarEdge Says Global Demand Offset U.S. Weakness in Q2,https://www.fool.com/investing/2020/08/04/solaredge-says-global-demand-offsets-us-weakness.aspx,fool.com,2020-08-04 14:59:00,BUSINESS
Taiwan finalises US$62 billion purchase of F-16 jets from Lockheed Martin,https://www.channelnewsasia.com/news/asia/taiwan-finalises-62-billion-purchase-of-f-16-jets-lockheed-13023336,channelnewsasia.com,2020-08-15 00:09:20,WORLD
Epic Games asks judge to block Apple's removal of 'Fortnite' from app store,https://thestarphoenix.com/pmn/business-pmn/epic-games-asks-judge-to-block-apples-removal-of-fortnite-from-app-store-2/wcm/83d03451-52e8-460b-8872-83e1eee98dc7/,thestarphoenix.com,2020-08-17 20:29:59,TECHNOLOGY
Wildebeest Great Migration in Maasai Mara goes unwitnessed - because of COVID-19,https://www.africanews.com/2020/08/03/wildebeest-great-migration-in-maasai-mara-goes-unwitnessed-because-of-covid-19/,africanews.com,2020-08-03 20:30:00,WORLD
"Vietnam reports 37 new COVID-19 cases, 784 in total | English.news.cn",http://www.xinhuanet.com/english/2020-08/07/c_139273469.htm,xinhuanet.com,2020-08-07 15:08:27,HEALTH
Russia's approval of coronavirus vaccine greeted with some alarm,https://www.smh.com.au/world/europe/russia-s-approval-of-coronavirus-vaccine-greeted-with-some-alarm-20200812-p55kss.html,smh.com.au,2020-08-11 14:57:00,WORLD
"Water Bottle Market Break Down by Top Companies, Countries, Applications, Challenges, Opportunities and Forecast by 2026 – Thermos, PMI, Lock & Lock, Tupperware",https://weeklywall.com/water-bottle-market-break-down-by-top-companies-countries-applications-challenges-opportunities-and-forecast-by-2026-thermos-pmi-lock-lock-tupperware/,weeklywall.com,2020-08-12 14:08:00,BUSINESS
US election 2020 poll tracker: Who is ahead - Trump or Biden?,https://www.bbc.co.uk/news/election-us-2020-53657174,bbc.co.uk,2020-08-05 20:39:52,WORLD
Christopher McQuarrie Clarifies ‘Mission: Impossible 7’ Bridge Explosion Plan Amid Backlash,https://www.indiewire.com/2020/08/christopher-mcquarrie-mission-impossible-7-bridge-controversy-1234578443/,indiewire.com,2020-08-06 18:28:45,ENTERTAINMENT
ITZY talk about title song 'Not Shy' and episodes that happened during MV filming,https://www.allkpop.com/article/2020/08/itzy-talk-about-title-song-not-shy-and-episodes-that-happened-during-mv-filming,allkpop.com,2020-08-17 02:10:00,ENTERTAINMENT
Does COVID-19 increase your risk of memory loss? Here’s what we know,https://www.considerable.com/health/coronavirus/coronavirus-brain-memory-impact/,considerable.com,2020-08-07 17:06:26,HEALTH
Meat plant workers lodge over 400 complaints with WRC,https://www.irishtimes.com/business/work/meat-plant-workers-lodge-over-400-complaints-with-wrc-1.4330674,irishtimes.com,2020-08-15 06:00:00,WORLD
Peter Nygard accused of hiring 'sex worker' to rape his teen sons,https://nypost.com/2020/08/17/peter-nygard-accused-of-hiring-sex-worker-to-rape-his-teen-sons/,nypost.com,2020-08-17 15:28:00,WORLD
Ethiopia Holding Kenyan Journalist Despite Court Ordered Release,https://www.newdelhitimes.com/ethiopia-holding-kenyan-journalist-despite-court-ordered-release/,newdelhitimes.com,2020-08-12 08:18:00,WORLD
UIF to process July and August Ters claims from Monday,https://www.moneyweb.co.za/news/south-africa/uif-to-process-july-and-august-ters-claims-from-monday/,moneyweb.co.za,2020-08-12 22:03:40,BUSINESS
"Hurricanes’ Hamilton scores Game 2 winner for Brind’Amour, grandma",https://www.sportsnet.ca/hockey/nhl/hurricanes-hamilton-scores-game-2-winner-brindamour-grandma/,sportsnet.ca,2020-08-14 06:08:00,SPORTS
India Coronavirus Dispatch: Assam unlocks as infection rate declines,https://www.business-standard.com/article/current-affairs/india-coronavirus-dispatch-assam-unlocks-as-infection-rate-declines-120080300673_1.html,business-standard.com,2020-08-03 08:33:00,HEALTH
